sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
SAMS-00003317,2023-09-15,2023,Q3,September,Denmark,Europe,Aarhus,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,1 TB,Lime,No,1165.47,3,3,1130.51,3391.53,DKK,6.9,23401.56,Third-Party Retailer,Credit Card,Individual,35–44,N/A,4.1,Kept
SAMS-00003318,2023-12-03,2023,Q4,December,Denmark,Europe,Aarhus,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,1 TB,Lime,No,839.39,15,2,713.48,1426.96,DKK,6.9,9846.02,Online (Samsung.com),Gift Card,Government,35–44,N/A,4.7,Kept
SAMS-00003319,2023-12-07,2023,Q4,December,Denmark,Europe,Aarhus,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Violet,Yes,200.36,0,1,200.36,200.36,DKK,6.9,1382.48,Authorized Reseller,Gift Card,Business,18–24,Android (Samsung),,Kept
SAMS-00003320,2024-03-15,2024,Q1,March,Denmark,Europe,Aarhus,Samsung 45W USB-C Charger,Accessories,N/A,Black,No,47.76,15,6,40.6,243.6,DKK,6.9,1680.84,Carrier Store,EMI / Installment,Business,18–24,N/A,,Kept
SAMS-00003321,2024-04-05,2024,Q2,April,Denmark,Europe,Aarhus,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Graphite,No,970.38,15,2,824.82,1649.64,DKK,6.9,11382.52,E-commerce Platform,Cash,Education,18–24,N/A,4.7,Kept
SAMS-00003322,2024-05-21,2024,Q2,May,Denmark,Europe,Aarhus,Samsung ViewFinity S9,Monitor,N/A,White,No,1617.59,15,1,1374.95,1374.95,DKK,6.9,9487.16,Third-Party Retailer,Samsung Pay,Government,18–24,N/A,,Kept
SAMS-00003323,2024-06-28,2024,Q2,June,Denmark,Europe,Aarhus,Samsung 45W USB-C Charger,Accessories,N/A,White,No,49.93,0,1,49.93,49.93,DKK,6.9,344.52,Authorized Reseller,EMI / Installment,Education,25–34,N/A,2.6,Kept
SAMS-00003324,2024-07-11,2024,Q3,July,Denmark,Europe,Aarhus,Samsung Galaxy S23+,Galaxy S,128 GB,Green,Yes,1009.55,0,1,1009.55,1009.55,DKK,6.9,6965.9,Third-Party Retailer,EMI / Installment,Individual,18–24,iOS,4.7,Exchanged
SAMS-00003325,2024-12-07,2024,Q4,December,Denmark,Europe,Aarhus,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Lime,No,96.56,20,1,77.25,77.25,DKK,6.9,533.02,Online (Samsung.com),Net Banking,Individual,35–44,N/A,3.6,Kept
SAMS-00003326,2021-01-31,2021,Q1,January,Denmark,Europe,Copenhagen,Samsung Galaxy Tab S9+,Galaxy Tab,512 GB,Graphite,No,1073.2,15,1,912.22,912.22,DKK,6.9,6294.32,E-commerce Platform,Samsung Pay,Government,55+,N/A,4.4,Kept
SAMS-00003327,2021-03-19,2021,Q1,March,Denmark,Europe,Copenhagen,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Graphite,No,238.88,2,1,234.1,234.1,DKK,6.9,1615.29,Samsung Store,EMI / Installment,Government,35–44,N/A,2.6,Kept
SAMS-00003328,2021-08-01,2021,Q3,August,Denmark,Europe,Copenhagen,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Silver,No,1196.91,12,4,1053.28,4213.12,DKK,6.9,29070.53,Online (Samsung.com),Debit Card,Individual,25–34,N/A,4.6,Kept
SAMS-00003329,2021-08-01,2021,Q3,August,Denmark,Europe,Copenhagen,Samsung Leather Phone Case,Accessories,N/A,Silver,No,47.05,0,2,47.05,94.1,DKK,6.9,649.29,Online (Samsung.com),Debit Card,Government,35–44,N/A,4.2,Kept
SAMS-00003330,2021-08-23,2021,Q3,August,Denmark,Europe,Copenhagen,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Violet,Yes,409.93,5,1,389.43,389.43,DKK,6.9,2687.07,Samsung Store,Cash,Enterprise,25–34,Android (Samsung),,Kept
SAMS-00003331,2021-11-30,2021,Q4,November,Denmark,Europe,Copenhagen,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Icy Blue,Yes,1689.57,20,1,1351.66,1351.66,DKK,6.9,9326.45,Samsung Store,BNPL (Buy Now Pay Later),Individual,35–44,Android (Other),3.4,Returned
SAMS-00003332,2022-02-09,2022,Q1,February,Denmark,Europe,Copenhagen,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Black,No,1158.5,0,1,1158.5,1158.5,DKK,6.9,7993.65,Samsung Store,Gift Card,Education,35–44,N/A,2.9,Kept
SAMS-00003333,2022-02-15,2022,Q1,February,Denmark,Europe,Copenhagen,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Graphite,No,909.77,15,3,773.3,2319.9,DKK,6.9,16007.31,Authorized Reseller,Credit Card,Education,55+,N/A,,Kept
SAMS-00003334,2022-04-10,2022,Q2,April,Denmark,Europe,Copenhagen,Samsung Neo QLED 8K QN900C,Smart TV,N/A,Beige,No,4910.59,7,1,4566.85,4566.85,DKK,6.9,31511.27,Samsung Store,BNPL (Buy Now Pay Later),Business,35–44,N/A,,Kept
SAMS-00003335,2022-08-24,2022,Q3,August,Denmark,Europe,Copenhagen,Samsung French Door Refrigerator,Appliances,N/A,Silver,No,1700.24,10,2,1530.22,3060.44,DKK,6.9,21117.04,Third-Party Retailer,Debit Card,Education,25–34,N/A,4.3,Kept
SAMS-00003336,2022-11-05,2022,Q4,November,Denmark,Europe,Copenhagen,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,573.49,0,1,573.49,573.49,DKK,6.9,3957.08,Carrier Store,Net Banking,Business,55+,N/A,4.7,Kept
SAMS-00003337,2023-01-04,2023,Q1,January,Denmark,Europe,Copenhagen,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Lime,No,234.67,0,1,234.67,234.67,DKK,6.9,1619.22,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,35–44,Feature Phone,,Returned
SAMS-00003338,2023-04-05,2023,Q2,April,Denmark,Europe,Copenhagen,Samsung Galaxy M04,Galaxy M,64 GB,Prism Black,No,91.9,3,7,89.14,623.98,DKK,6.9,4305.46,Authorized Reseller,Net Banking,Government,25–34,Feature Phone,3.8,Kept
SAMS-00003339,2023-05-24,2023,Q2,May,Denmark,Europe,Copenhagen,Samsung 9kg Front Load Washer,Appliances,N/A,Silver,No,834.23,5,3,792.52,2377.56,DKK,6.9,16405.16,Corporate / B2B,Net Banking,Government,35–44,N/A,2.7,Kept
SAMS-00003340,2023-06-04,2023,Q2,June,Denmark,Europe,Copenhagen,Samsung Galaxy Tab S9,Galaxy Tab,128 GB,Graphite,No,752.7,12,4,662.38,2649.52,DKK,6.9,18281.69,Third-Party Retailer,Samsung Pay,Education,55+,N/A,3.4,Kept
SAMS-00003341,2023-08-18,2023,Q3,August,Denmark,Europe,Copenhagen,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Violet,No,131.27,5,5,124.71,623.55,DKK,6.9,4302.49,Online (Samsung.com),Samsung Pay,Government,25–34,Android (Other),3.3,Kept
SAMS-00003342,2023-10-19,2023,Q4,October,Denmark,Europe,Copenhagen,Samsung OLED S95C 65-inch,Smart TV,N/A,Black,No,2290.04,0,1,2290.04,2290.04,DKK,6.9,15801.28,Authorized Reseller,Cash,Government,25–34,N/A,4.8,Kept
SAMS-00003343,2023-12-22,2023,Q4,December,Denmark,Europe,Copenhagen,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,247.4,15,1,210.29,210.29,DKK,6.9,1451.0,Online (Samsung.com),Gift Card,Enterprise,45–54,N/A,3.5,Kept
SAMS-00003344,2024-01-04,2024,Q1,January,Denmark,Europe,Copenhagen,Samsung Wireless Charger Pad,Accessories,N/A,Black,No,50.57,15,1,42.98,42.98,DKK,6.9,296.56,Third-Party Retailer,Credit Card,Business,55+,N/A,3.2,Kept
SAMS-00003345,2024-02-24,2024,Q1,February,Denmark,Europe,Copenhagen,Samsung Galaxy Tab A9,Galaxy Tab,256 GB,Silver,No,220.91,7,1,205.45,205.45,DKK,6.9,1417.61,Carrier Store,Credit Card,Government,18–24,N/A,,Kept
SAMS-00003346,2024-04-10,2024,Q2,April,Denmark,Europe,Copenhagen,Samsung 45W USB-C Charger,Accessories,N/A,Black,No,52.26,15,1,44.42,44.42,DKK,6.9,306.5,Online (Samsung.com),EMI / Installment,Business,55+,N/A,4.2,Kept
SAMS-00003347,2024-04-18,2024,Q2,April,Denmark,Europe,Copenhagen,Samsung Galaxy S22+,Galaxy S,512 GB,Titanium Violet,Yes,820.79,0,2,820.79,1641.58,DKK,6.9,11326.9,Carrier Store,Cash,Education,35–44,Android (Samsung),4.3,Kept
SAMS-00003348,2024-07-01,2024,Q3,July,Denmark,Europe,Copenhagen,Samsung Galaxy Watch 4,Galaxy Watch,N/A,Graphite,No,193.25,7,3,179.72,539.16,DKK,6.9,3720.2,Third-Party Retailer,EMI / Installment,Education,35–44,N/A,,Kept
SAMS-00003349,2024-07-28,2024,Q3,July,Denmark,Europe,Copenhagen,Samsung Galaxy Tab A9+,Galaxy Tab,512 GB,Cream,No,376.5,5,1,357.68,357.68,DKK,6.9,2467.99,Online (Samsung.com),Credit Card,Individual,35–44,N/A,3.2,Kept
SAMS-00003350,2024-07-31,2024,Q3,July,Denmark,Europe,Copenhagen,Samsung Galaxy A04,Galaxy A,64 GB,Awesome White,No,116.14,0,2,116.14,232.28,DKK,6.9,1602.73,Authorized Reseller,BNPL (Buy Now Pay Later),Government,25–34,Android (Samsung),,Kept
SAMS-00003351,2021-01-08,2021,Q1,January,Denmark,Europe,Esbjerg,Samsung Galaxy S23+,Galaxy S,512 GB,Cream,Yes,1008.83,0,1,1008.83,1008.83,DKK,6.9,6960.93,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,55+,New User,3.4,Kept
SAMS-00003352,2021-01-15,2021,Q1,January,Denmark,Europe,Esbjerg,Samsung Galaxy S22 Ultra,Galaxy S,128 GB,Phantom Black,Yes,1193.61,0,1,1193.61,1193.61,DKK,6.9,8235.91,E-commerce Platform,Cash,Government,35–44,New User,3.3,Kept
SAMS-00003353,2021-03-11,2021,Q1,March,Denmark,Europe,Esbjerg,Samsung Galaxy S23+,Galaxy S,256 GB,Titanium Black,Yes,979.53,3,2,950.14,1900.28,DKK,6.9,13111.93,Corporate / B2B,Cash,Business,18–24,New User,2.7,Kept
SAMS-00003354,2021-04-12,2021,Q2,April,Denmark,Europe,Esbjerg,Samsung 45W USB-C Charger,Accessories,N/A,Blue,No,52.03,0,1,52.03,52.03,DKK,6.9,359.01,Online (Samsung.com),Debit Card,Education,35–44,N/A,3.6,Kept
SAMS-00003355,2021-04-20,2021,Q2,April,Denmark,Europe,Esbjerg,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Graphite,No,138.78,2,1,136.0,136.0,DKK,6.9,938.4,E-commerce Platform,EMI / Installment,Business,45–54,Feature Phone,3.2,Kept
SAMS-00003356,2021-06-09,2021,Q2,June,Denmark,Europe,Esbjerg,Samsung Smart Tag 2,Accessories,N/A,Silver,No,27.43,7,1,25.51,25.51,DKK,6.9,176.02,E-commerce Platform,EMI / Installment,Individual,35–44,N/A,2.9,Kept
SAMS-00003357,2021-06-12,2021,Q2,June,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Cream,No,104.85,3,1,101.7,101.7,DKK,6.9,701.73,Samsung Store,Credit Card,Individual,55+,N/A,4.7,Kept
SAMS-00003358,2021-10-20,2021,Q4,October,Denmark,Europe,Esbjerg,Samsung Galaxy S24+,Galaxy S,128 GB,Titanium Violet,Yes,975.26,2,1,955.75,955.75,DKK,6.9,6594.68,Corporate / B2B,Gift Card,Education,18–24,Android (Other),4.0,Kept
SAMS-00003359,2021-11-13,2021,Q4,November,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Bora Purple,No,100.54,10,4,90.49,361.96,DKK,6.9,2497.52,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,18–24,N/A,3.1,Kept
SAMS-00003360,2021-12-04,2021,Q4,December,Denmark,Europe,Esbjerg,Samsung The Frame 55-inch,Smart TV,N/A,White,No,1255.8,10,1,1130.22,1130.22,DKK,6.9,7798.52,Online (Samsung.com),EMI / Installment,Education,25–34,N/A,3.2,Kept
SAMS-00003361,2021-12-05,2021,Q4,December,Denmark,Europe,Esbjerg,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Cream,No,219.88,0,1,219.88,219.88,DKK,6.9,1517.17,E-commerce Platform,Credit Card,Business,55+,N/A,2.9,Kept
SAMS-00003362,2022-03-08,2022,Q1,March,Denmark,Europe,Esbjerg,Samsung Galaxy A14 5G,Galaxy A,128 GB,Awesome Peach,Yes,191.03,0,4,191.03,764.12,DKK,6.9,5272.43,Third-Party Retailer,Cash,Education,45–54,Android (Samsung),4.9,Kept
SAMS-00003363,2022-05-11,2022,Q2,May,Denmark,Europe,Esbjerg,Samsung Galaxy S23,Galaxy S,512 GB,Graph,Yes,821.16,5,1,780.1,780.1,DKK,6.9,5382.69,Carrier Store,Credit Card,Individual,45–54,Android (Samsung),2.7,Kept
SAMS-00003364,2022-06-10,2022,Q2,June,Denmark,Europe,Esbjerg,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,539.26,20,2,431.41,862.82,DKK,6.9,5953.46,Samsung Store,Net Banking,Education,45–54,N/A,,Kept
SAMS-00003365,2022-06-13,2022,Q2,June,Denmark,Europe,Esbjerg,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Green,Yes,685.78,7,1,637.78,637.78,DKK,6.9,4400.68,Third-Party Retailer,Debit Card,Enterprise,25–34,New User,4.4,Kept
SAMS-00003366,2022-09-10,2022,Q3,September,Denmark,Europe,Esbjerg,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Cream,No,245.92,2,1,241.0,241.0,DKK,6.9,1662.9,Samsung Store,Samsung Pay,Enterprise,25–34,N/A,3.8,Kept
SAMS-00003367,2022-10-12,2022,Q4,October,Denmark,Europe,Esbjerg,Samsung M8 4K Smart Monitor,Monitor,N/A,White,No,711.77,20,1,569.42,569.42,DKK,6.9,3929.0,Online (Samsung.com),Debit Card,Individual,45–54,N/A,2.7,Kept
SAMS-00003368,2022-10-27,2022,Q4,October,Denmark,Europe,Esbjerg,Samsung 32GB MicroSD Card,Accessories,N/A,Silver,No,9.64,0,1,9.64,9.64,DKK,6.9,66.52,E-commerce Platform,BNPL (Buy Now Pay Later),Education,35–44,N/A,3.4,Kept
SAMS-00003369,2023-01-11,2023,Q1,January,Denmark,Europe,Esbjerg,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Lime,No,890.41,0,3,890.41,2671.23,DKK,6.9,18431.49,Third-Party Retailer,Credit Card,Business,45–54,N/A,3.0,Kept
SAMS-00003370,2023-05-18,2023,Q2,May,Denmark,Europe,Esbjerg,Samsung Galaxy Watch 4,Galaxy Watch,N/A,Gold,No,213.37,12,2,187.77,375.54,DKK,6.9,2591.23,E-commerce Platform,BNPL (Buy Now Pay Later),Individual,35–44,N/A,4.4,Kept
SAMS-00003371,2023-07-04,2023,Q3,July,Denmark,Europe,Esbjerg,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome White,Yes,392.29,12,1,345.22,345.22,DKK,6.9,2382.02,Third-Party Retailer,Samsung Pay,Individual,45–54,New User,3.4,Kept
SAMS-00003372,2023-07-05,2023,Q3,July,Denmark,Europe,Esbjerg,Samsung ViewFinity S9,Monitor,N/A,White,No,1612.73,0,2,1612.73,3225.46,DKK,6.9,22255.67,Samsung Store,Gift Card,Individual,18–24,N/A,4.2,Kept
SAMS-00003373,2023-07-20,2023,Q3,July,Denmark,Europe,Esbjerg,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Peach,Yes,182.27,2,2,178.62,357.24,DKK,6.9,2464.96,E-commerce Platform,Cash,Enterprise,55+,New User,4.3,Returned
SAMS-00003374,2023-08-08,2023,Q3,August,Denmark,Europe,Esbjerg,Samsung Crystal UHD 43-inch,Smart TV,N/A,White,No,558.36,10,2,502.52,1005.04,DKK,6.9,6934.78,Carrier Store,Samsung Pay,Enterprise,45–54,N/A,4.3,Exchanged
SAMS-00003375,2023-08-24,2023,Q3,August,Denmark,Europe,Esbjerg,Samsung S Pen (Galaxy S24 Ultra),Accessories,N/A,Blue,Yes,52.32,0,1,52.32,52.32,DKK,6.9,361.01,E-commerce Platform,Gift Card,Business,18–24,N/A,4.4,Kept
SAMS-00003376,2023-09-24,2023,Q3,September,Denmark,Europe,Esbjerg,Samsung 870 EVO 1TB SSD,Accessories,N/A,Black,No,119.12,0,3,119.12,357.36,DKK,6.9,2465.78,Samsung Store,Debit Card,Individual,18–24,N/A,,Kept
SAMS-00003377,2024-02-06,2024,Q1,February,Denmark,Europe,Esbjerg,Samsung Wireless Charger Pad,Accessories,N/A,Navy,No,45.79,7,1,42.58,42.58,DKK,6.9,293.8,Third-Party Retailer,Samsung Pay,Individual,25–34,N/A,,Kept
SAMS-00003378,2024-02-26,2024,Q1,February,Denmark,Europe,Esbjerg,Samsung Galaxy Tab A9+,Galaxy Tab,128 GB,Silver,No,324.5,20,2,259.6,519.2,DKK,6.9,3582.48,Third-Party Retailer,Net Banking,Enterprise,45–54,N/A,3.2,Kept
SAMS-00003379,2024-03-27,2024,Q1,March,Denmark,Europe,Esbjerg,Samsung Galaxy Tab S9 FE,Galaxy Tab,64 GB,Lime,No,449.11,0,2,449.11,898.22,DKK,6.9,6197.72,E-commerce Platform,Cash,Enterprise,35–44,N/A,,Kept
SAMS-00003380,2024-05-10,2024,Q2,May,Denmark,Europe,Esbjerg,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,505.48,0,3,505.48,1516.44,DKK,6.9,10463.44,Samsung Store,EMI / Installment,Business,18–24,N/A,3.6,Kept
SAMS-00003381,2024-09-05,2024,Q3,September,Denmark,Europe,Esbjerg,Samsung Galaxy Watch 6,Galaxy Watch,N/A,Cream,No,291.27,15,10,247.58,2475.8,DKK,6.9,17083.02,Samsung Store,Samsung Pay,Education,35–44,N/A,3.0,Returned
SAMS-00003382,2024-11-11,2024,Q4,November,Denmark,Europe,Esbjerg,Samsung Galaxy S23,Galaxy S,512 GB,Phantom Black,Yes,802.86,15,1,682.43,682.43,DKK,6.9,4708.77,Samsung Store,Net Banking,Individual,18–24,Android (Other),,Kept
SAMS-00003383,2024-12-04,2024,Q4,December,Denmark,Europe,Esbjerg,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Lime,No,98.14,12,2,86.36,172.72,DKK,6.9,1191.77,Authorized Reseller,Net Banking,Business,25–34,N/A,,Kept
SAMS-00003384,2021-09-08,2021,Q3,September,Denmark,Europe,Horsens,Samsung ViewFinity S9,Monitor,N/A,White,No,1376.55,0,3,1376.55,4129.65,DKK,6.9,28494.58,Online (Samsung.com),Debit Card,Government,45–54,N/A,,Returned
SAMS-00003385,2021-09-25,2021,Q3,September,Denmark,Europe,Horsens,Samsung 25L Microwave,Appliances,N/A,Silver,No,200.67,10,4,180.6,722.4,DKK,6.9,4984.56,Carrier Store,Net Banking,Education,45–54,N/A,,Kept
SAMS-00003386,2021-10-03,2021,Q4,October,Denmark,Europe,Horsens,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Black,No,169.5,15,1,144.07,144.07,DKK,6.9,994.08,Corporate / B2B,BNPL (Buy Now Pay Later),Government,18–24,New User,3.9,Kept
SAMS-00003387,2021-10-22,2021,Q4,October,Denmark,Europe,Horsens,Samsung Galaxy Watch 6 Classic,Galaxy Watch,N/A,Black,No,421.49,15,3,358.27,1074.81,DKK,6.9,7416.19,Samsung Store,BNPL (Buy Now Pay Later),Individual,55+,N/A,2.9,Kept
SAMS-00003388,2022-01-28,2022,Q1,January,Denmark,Europe,Horsens,Samsung 32GB MicroSD Card,Accessories,N/A,Silver,No,9.75,12,5,8.58,42.9,DKK,6.9,296.01,Samsung Store,Net Banking,Enterprise,18–24,N/A,2.9,Kept
SAMS-00003389,2022-02-03,2022,Q1,February,Denmark,Europe,Horsens,Samsung Galaxy S23,Galaxy S,1 TB,Titanium Gray,Yes,832.29,0,5,832.29,4161.45,DKK,6.9,28714.01,Corporate / B2B,Net Banking,Enterprise,55+,New User,4.2,Kept
SAMS-00003390,2022-02-06,2022,Q1,February,Denmark,Europe,Horsens,Samsung Galaxy S22+,Galaxy S,256 GB,Titanium Black,Yes,910.44,0,1,910.44,910.44,DKK,6.9,6282.04,Third-Party Retailer,Cash,Education,55+,iOS,3.6,Kept
SAMS-00003391,2022-03-12,2022,Q1,March,Denmark,Europe,Horsens,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Cream,Yes,1109.03,15,1,942.68,942.68,DKK,6.9,6504.49,Authorized Reseller,Gift Card,Individual,45–54,Android (Other),2.7,Returned
SAMS-00003392,2022-07-15,2022,Q3,July,Denmark,Europe,Horsens,Samsung M8 4K Smart Monitor,Monitor,N/A,Black,No,699.98,0,3,699.98,2099.94,DKK,6.9,14489.59,E-commerce Platform,Samsung Pay,Business,45–54,N/A,3.1,Exchanged
SAMS-00003393,2022-08-29,2022,Q3,August,Denmark,Europe,Horsens,Samsung Galaxy Buds 2,Galaxy Buds,N/A,Bora Purple,No,145.01,7,1,134.86,134.86,DKK,6.9,930.53,Third-Party Retailer,Net Banking,Business,35–44,N/A,,Kept
SAMS-00003394,2022-09-12,2022,Q3,September,Denmark,Europe,Horsens,Samsung Galaxy S24+,Galaxy S,256 GB,Green,Yes,1082.29,3,1,1049.82,1049.82,DKK,6.9,7243.76,Corporate / B2B,Credit Card,Business,45–54,iOS,5.0,Kept
SAMS-00003395,2023-01-14,2023,Q1,January,Denmark,Europe,Horsens,Samsung Galaxy M54 5G,Galaxy M,128 GB,Icy Blue,Yes,344.49,20,3,275.59,826.77,DKK,6.9,5704.71,Third-Party Retailer,Cash,Enterprise,35–44,Android (Other),3.8,Kept
SAMS-00003396,2023-02-05,2023,Q1,February,Denmark,Europe,Horsens,Samsung Galaxy Watch 4 Classic,Galaxy Watch,N/A,Black,No,247.92,2,1,242.96,242.96,DKK,6.9,1676.42,Corporate / B2B,Debit Card,Business,45–54,N/A,,Kept
SAMS-00003397,2023-05-31,2023,Q2,May,Denmark,Europe,Horsens,Samsung Leather Phone Case,Accessories,N/A,Navy,No,52.44,0,4,52.44,209.76,DKK,6.9,1447.34,Carrier Store,EMI / Installment,Individual,45–54,N/A,4.9,Kept
SAMS-00003398,2023-08-30,2023,Q3,August,Denmark,Europe,Horsens,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Cream,Yes,1200.1,20,1,960.08,960.08,DKK,6.9,6624.55,Samsung Store,Net Banking,Government,25–34,Feature Phone,,Kept
SAMS-00003399,2024-02-02,2024,Q1,February,Denmark,Europe,Horsens,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Cream,Yes,1731.95,0,3,1731.95,5195.85,DKK,6.9,35851.37,Online (Samsung.com),Debit Card,Education,35–44,Android (Other),4.2,Kept
SAMS-00003400,2024-05-10,2024,Q2,May,Denmark,Europe,Horsens,Samsung 870 EVO 1TB SSD,Accessories,N/A,Silver,No,119.84,3,3,116.24,348.72,DKK,6.9,2406.17,Corporate / B2B,EMI / Installment,Business,45–54,N/A,3.7,Kept
SAMS-00003401,2024-12-29,2024,Q4,December,Denmark,Europe,Horsens,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Titanium Black,Yes,1270.96,7,1,1181.99,1181.99,DKK,6.9,8155.73,E-commerce Platform,Debit Card,Business,55+,Android (Other),3.3,Kept
SAMS-00003402,2021-03-07,2021,Q1,March,Denmark,Europe,Kolding,Samsung Galaxy S24+,Galaxy S,1 TB,Phantom White,Yes,923.71,0,3,923.71,2771.13,DKK,6.9,19120.8,Samsung Store,Gift Card,Education,55+,Feature Phone,,Kept
SAMS-00003403,2021-06-20,2021,Q2,June,Denmark,Europe,Kolding,Samsung S Pen (Galaxy S24 Ultra),Accessories,N/A,Blue,Yes,44.92,20,3,35.94,107.82,DKK,6.9,743.96,Authorized Reseller,Samsung Pay,Individual,35–44,N/A,,Kept
SAMS-00003404,2021-07-13,2021,Q3,July,Denmark,Europe,Kolding,Samsung Galaxy Watch 4 Classic,Galaxy Watch,N/A,Graphite,No,251.0,15,2,213.35,426.7,DKK,6.9,2944.23,E-commerce Platform,Net Banking,Business,35–44,N/A,,Kept
SAMS-00003405,2021-09-20,2021,Q3,September,Denmark,Europe,Kolding,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Graphite,Yes,367.05,0,1,367.05,367.05,DKK,6.9,2532.64,Online (Samsung.com),BNPL (Buy Now Pay Later),Individual,25–34,Android (Samsung),4.7,Returned
SAMS-00003406,2021-11-27,2021,Q4,November,Denmark,Europe,Kolding,Samsung Smart Tag 2,Accessories,N/A,Navy,No,31.26,10,1,28.13,28.13,DKK,6.9,194.1,Online (Samsung.com),EMI / Installment,Government,55+,N/A,,Kept
SAMS-00003407,2022-02-26,2022,Q1,February,Denmark,Europe,Kolding,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,1 TB,Silver,No,1190.82,3,2,1155.1,2310.2,DKK,6.9,15940.38,Authorized Reseller,EMI / Installment,Business,45–54,N/A,3.9,Returned
SAMS-00003408,2022-05-08,2022,Q2,May,Denmark,Europe,Kolding,Samsung 32GB MicroSD Card,Accessories,N/A,Navy,No,8.96,12,1,7.88,7.88,DKK,6.9,54.37,Corporate / B2B,Net Banking,Business,35–44,N/A,4.9,Kept
SAMS-00003409,2022-08-07,2022,Q3,August,Denmark,Europe,Kolding,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Icy Blue,Yes,991.07,7,1,921.7,921.7,DKK,6.9,6359.73,E-commerce Platform,Credit Card,Individual,35–44,iOS,4.8,Kept
SAMS-00003410,2022-10-07,2022,Q4,October,Denmark,Europe,Kolding,Samsung The Frame 55-inch,Smart TV,N/A,Black,No,1368.03,12,2,1203.87,2407.74,DKK,6.9,16613.41,Online (Samsung.com),Cash,Government,25–34,N/A,4.8,Kept
SAMS-00003411,2022-10-23,2022,Q4,October,Denmark,Europe,Kolding,Samsung Galaxy A24,Galaxy A,128 GB,Awesome White,No,264.04,0,3,264.04,792.12,DKK,6.9,5465.63,Authorized Reseller,Cash,Individual,35–44,New User,3.2,Exchanged
SAMS-00003412,2023-01-15,2023,Q1,January,Denmark,Europe,Kolding,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Silver,No,737.01,0,3,737.01,2211.03,DKK,6.9,15256.11,Carrier Store,Gift Card,Education,25–34,N/A,4.0,Kept
SAMS-00003413,2023-02-06,2023,Q1,February,Denmark,Europe,Kolding,Samsung Galaxy Tab A9,Galaxy Tab,256 GB,Graphite,No,224.59,12,1,197.64,197.64,DKK,6.9,1363.72,E-commerce Platform,EMI / Installment,Education,45–54,N/A,,Kept
SAMS-00003414,2023-08-26,2023,Q3,August,Denmark,Europe,Kolding,Samsung Galaxy M54 5G,Galaxy M,128 GB,Deep Ocean Blue,Yes,343.48,3,2,333.18,666.36,DKK,6.9,4597.88,Corporate / B2B,Credit Card,Education,25–34,New User,3.9,Kept
SAMS-00003415,2023-09-02,2023,Q3,September,Denmark,Europe,Kolding,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Cream,No,247.21,0,9,247.21,2224.89,DKK,6.9,15351.74,Third-Party Retailer,Net Banking,Government,25–34,N/A,4.8,Kept
